CG5589	Ddx52
ras	Impdh2
ras	Impdh2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG2246	Prpsap1
CG2246	Prpsap2
CG2246	Prpsap2
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
CG6767	Prps1l1
CG6767	Prps2
CG6767	Prps1l3
CG6767	Prps1
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Snap91
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
lap	Picalm
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf1
B52	Srsf9
B52	Srsf9
B52	Srsf9
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf5
B52	Srsf4
B52	Srsf6
B52	Srsf6
B52	Srsf6
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
SF2	Srsf1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnph1
glo	Hnrnph1
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Grsf1
glo	Grsf1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnph1
glo	Hnrnph1
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Grsf1
glo	Grsf1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnph1
glo	Hnrnph1
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph2
glo	Hnrnph1
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Hnrnpf
glo	Grsf1
glo	Grsf1
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock9
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock10
Ziz	Dock11
Ziz	Dock11
Ziz	Dock11
Zir	Dock7
Zir	Dock7
Zir	Dock7
Zir	Dock7
Zir	Dock7
Zir	Dock6
Zir	Dock6
Zir	Dock8
fu12	Agpat1
fu12	Agpat2
fu12	Agpat2
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat2
fu12	Agpat2
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat2
fu12	Agpat2
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat2
fu12	Agpat2
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
fu12	Agpat1
CG3812	Agpat1
CG3812	Agpat2
CG3812	Agpat2
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat2
CG3812	Agpat2
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat2
CG3812	Agpat2
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
CG3812	Agpat1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr1
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr2
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
htl	Fgfr3
14-3-3epsilon	Ywhae
14-3-3epsilon	Ywhae
14-3-3epsilon	Ywhae
14-3-3epsilon	Ywhae
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
14-3-3zeta	Sfn
14-3-3zeta	Ywhah
14-3-3zeta	Ywhag
14-3-3zeta	Ywhag
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhaz
14-3-3zeta	Ywhab
14-3-3zeta	Ywhaq
14-3-3zeta	Ywhaq
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b2
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b3
PMCA	Atp2b1
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
PMCA	Atp2b4
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Runx1t1
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t3
nvy	Cbfa2t2
nvy	Cbfa2t2
nvy	Cbfa2t2
CG8665	Aldh1l1
CG8665	Aldh1l1
CG8665	Aldh1l2
CG8665	Aldh1l2
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh1b1
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh2
Aldh	Aldh1b1
CG31075	Aldh1a7
CG31075	Aldh1a1
CG31075	Aldh1a3
CG31075	Aldh1a3
CG31075	Aldh1a2
CG31075	Aldh1a7
CG31075	Aldh1a1
CG31075	Aldh1a3
CG31075	Aldh1a3
CG31075	Aldh1a2
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf2
Hsf	Hsf2
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf2
Hsf	Hsf2
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf2
Hsf	Hsf2
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf4
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf1
Hsf	Hsf2
Hsf	Hsf2
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
CkIIbeta	Csnk2b
HBS1	Hbs1l
HBS1	Hbs1l
HBS1	Hbs1l
HBS1	Hbs1l
eRF3	Gspt1
eRF3	Gspt1
eRF3	Gspt2
eRF3	Gspt2
eRF3	Gspt1
eRF3	Gspt1
eRF3	Gspt2
eRF3	Gspt2
eRF3	Gspt1
eRF3	Gspt1
eRF3	Gspt2
eRF3	Gspt2
eRF3	Gspt1
eRF3	Gspt1
eRF3	Gspt2
eRF3	Gspt2
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a2
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a2
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a2
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a1
eEF1alpha1	Eef1a2
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a2
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a2
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a2
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a1
eEF1alpha2	Eef1a2
CAH1	Car7
CAH1	Car7
CAH1	Car7
CAH1	Car5a
CAH1	Car5b
CAH1	Car13
CAH1	Car2
CAH1	Car2
CAH1	Car3
CAH1	Car1
CAH1	Car1
CAH1	Car1
caix	Car8
CycA	Ccna2
CycA	Ccna1
CycA	Ccna1
CycA	Ccna1
CycA	Ccna1
CycA	Ccna2
CycA	Ccna1
CycA	Ccna1
CycA	Ccna1
CycA	Ccna1
CycB3	Ccna1
CycB3	Ccna1
CycB3	Ccnb3
CycB3	Ccnb3
CycB3	Ccnb3
CycB3	Ccnb3
CycB3	Ccna1
CycB3	Ccna1
CycB3	Ccnb3
CycB3	Ccnb3
CycB3	Ccnb3
CycB3	Ccnb3
Syp	A1cf
